customer_id,customer_name,segment,city,region,country
C003948,Customer_003948,Budget,CityC_037,Normandie,France
C003949,Customer_003949,Mainstream,CityC_122,Grand Est,France
C003950,Customer_003950,Mainstream,CityC_146,Pays de la Loire,France
C003951,Customer_003951,Budget,CityC_127,Occitanie,France
C003952,Customer_003952,Mainstream,CityC_190,Hauts-de-France,France
C003953,Customer_003953,Mainstream,CityC_010,Provence-Alpes-Côte d’Azur,France
C003954,Customer_003954,Mainstream,CityC_154,Provence-Alpes-Côte d’Azur,France
C003955,Customer_003955,Premium,CityC_069,Grand Est,France
C003956,Customer_003956,Budget,CityC_144,Centre-Val de Loire,France
C003957,Customer_003957,Mainstream,CityC_081,Bretagne,France
C003958,Customer_003958,Budget,CityC_119,Bourgogne-Franche-Comté,France
C003959,Customer_003959,Mainstream,CityC_143,Centre-Val de Loire,France
C003960,Customer_003960,Premium,CityC_021,Centre-Val de Loire,France
C003961,Customer_003961,Mainstream,CityC_020,Auvergne-Rhône-Alpes,France
C003962,Customer_003962,Budget,CityC_004,Grand Est,France
C003963,Customer_003963,Mainstream,CityC_032,Nouvelle-Aquitaine,France
C003964,Customer_003964,Budget,CityC_030,Nouvelle-Aquitaine,France
C003965,Customer_003965,Premium,CityC_127,Île-de-France,France
C003966,Customer_003966,Mainstream,CityC_135,Nouvelle-Aquitaine,France
C003967,Customer_003967,Budget,CityC_141,Bretagne,France
C003968,Customer_003968,Mainstream,CityC_076,Grand Est,France
C003969,Customer_003969,Mainstream,CityC_076,Auvergne-Rhône-Alpes,France
C003970,Customer_003970,Premium,CityC_174,Centre-Val de Loire,France
C003971,Customer_003971,Mainstream,CityC_158,Hauts-de-France,France
C003972,Customer_003972,Mainstream,CityC_043,Provence-Alpes-Côte d’Azur,France
C003973,Customer_003973,Budget,CityC_176,Nouvelle-Aquitaine,France
C003974,Customer_003974,Mainstream,CityC_183,Occitanie,France
C003975,Customer_003975,Mainstream,CityC_065,Provence-Alpes-Côte d’Azur,France
C003976,Customer_003976,Mainstream,CityC_085,Bretagne,France
C003977,Customer_003977,Mainstream,CityC_035,Centre-Val de Loire,France
C003978,Customer_003978,Mainstream,CityC_122,Nouvelle-Aquitaine,France
C003979,Customer_003979,Mainstream,CityC_046,Île-de-France,France
C003980,Customer_003980,Mainstream,CityC_002,Nouvelle-Aquitaine,France
C003981,Customer_003981,Mainstream,CityC_052,Hauts-de-France,France
C003982,Customer_003982,Budget,CityC_118,Centre-Val de Loire,France
C003983,Customer_003983,Budget,CityC_160,Provence-Alpes-Côte d’Azur,France
C003984,Customer_003984,Mainstream,CityC_018,Bretagne,France
C003985,Customer_003985,Mainstream,CityC_058,Provence-Alpes-Côte d’Azur,France
C003986,Customer_003986,Mainstream,CityC_050,Provence-Alpes-Côte d’Azur,France
C003987,Customer_003987,Budget,CityC_110,Hauts-de-France,France
C003988,Customer_003988,Mainstream,CityC_095,Normandie,France
C003989,Customer_003989,Mainstream,CityC_066,Normandie,France
C003990,Customer_003990,Mainstream,CityC_169,Pays de la Loire,France
C003991,Customer_003991,Budget,CityC_040,Occitanie,France
C003992,Customer_003992,Mainstream,CityC_072,Auvergne-Rhône-Alpes,France
C003993,Customer_003993,Budget,CityC_027,Nouvelle-Aquitaine,France
C003994,Customer_003994,Mainstream,CityC_151,Nouvelle-Aquitaine,France
C003995,Customer_003995,Mainstream,CityC_085,Bourgogne-Franche-Comté,France
C003996,Customer_003996,Mainstream,CityC_152,Normandie,France
C003997,Customer_003997,Budget,CityC_189,Normandie,France
C003998,Customer_003998,Mainstream,CityC_122,Normandie,France
C003999,Customer_003999,Budget,CityC_060,Occitanie,France
C004000,Customer_004000,Budget,CityC_158,Occitanie,France
C004001,Customer_004001,Budget,CityC_122,Nouvelle-Aquitaine,France
C004002,Customer_004002,Mainstream,CityC_014,Île-de-France,France
C004003,Customer_004003,Mainstream,CityC_113,Nouvelle-Aquitaine,France
C004004,Customer_004004,Mainstream,CityC_084,Grand Est,France
C004005,Customer_004005,Mainstream,CityC_031,Hauts-de-France,France
C004006,Customer_004006,Mainstream,CityC_097,Occitanie,France
C004007,Customer_004007,Mainstream,CityC_091,Grand Est,France
C004008,Customer_004008,Mainstream,CityC_082,Hauts-de-France,France
C004009,Customer_004009,Budget,CityC_155,Pays de la Loire,France
C004010,Customer_004010,Premium,CityC_163,Occitanie,France
C004011,Customer_004011,Mainstream,CityC_112,Hauts-de-France,France
C004012,Customer_004012,Mainstream,CityC_178,Pays de la Loire,France
C004013,Customer_004013,Mainstream,CityC_143,Hauts-de-France,France
C004014,Customer_004014,Mainstream,CityC_046,Grand Est,France
C004015,Customer_004015,Premium,CityC_120,Île-de-France,France
C004016,Customer_004016,Mainstream,CityC_109,Bourgogne-Franche-Comté,France
C004017,Customer_004017,Mainstream,CityC_049,Occitanie,France
C004018,Customer_004018,Mainstream,CityC_192,Grand Est,France
C004019,Customer_004019,Budget,CityC_093,Île-de-France,France
C004020,Customer_004020,Budget,CityC_151,Pays de la Loire,France
C004021,Customer_004021,Mainstream,CityC_095,Hauts-de-France,France
C004022,Customer_004022,Mainstream,CityC_004,Hauts-de-France,France
C004023,Customer_004023,Budget,CityC_166,Normandie,France
C004024,Customer_004024,Mainstream,CityC_102,Hauts-de-France,France
C004025,Customer_004025,Premium,CityC_181,Île-de-France,France
C004026,Customer_004026,Budget,CityC_015,Hauts-de-France,France
C004027,Customer_004027,Mainstream,CityC_184,Normandie,France
C004028,Customer_004028,Premium,CityC_162,Bretagne,France
C004029,Customer_004029,Mainstream,CityC_122,Bretagne,France
C004030,Customer_004030,Premium,CityC_193,Centre-Val de Loire,France
C004031,Customer_004031,Mainstream,CityC_010,Pays de la Loire,France
C004032,Customer_004032,Budget,CityC_183,Provence-Alpes-Côte d’Azur,France
C004033,Customer_004033,Mainstream,CityC_046,Nouvelle-Aquitaine,France
C004034,Customer_004034,Budget,CityC_031,Nouvelle-Aquitaine,France
C004035,Customer_004035,Mainstream,CityC_182,Île-de-France,France
C004036,Customer_004036,Mainstream,CityC_140,Île-de-France,France
C004037,Customer_004037,Premium,CityC_050,Hauts-de-France,France
C004038,Customer_004038,Mainstream,CityC_005,Bourgogne-Franche-Comté,France
C004039,Customer_004039,Mainstream,CityC_082,Provence-Alpes-Côte d’Azur,France
C004040,Customer_004040,Budget,CityC_151,Centre-Val de Loire,France
C004041,Customer_004041,Premium,CityC_133,Centre-Val de Loire,France
C004042,Customer_004042,Premium,CityC_104,Île-de-France,France
C004043,Customer_004043,Mainstream,CityC_172,Grand Est,France
C004044,Customer_004044,Budget,CityC_195,Île-de-France,France
C004045,Customer_004045,Budget,CityC_069,Pays de la Loire,France
C004046,Customer_004046,Budget,CityC_012,Auvergne-Rhône-Alpes,France
C004047,Customer_004047,Mainstream,CityC_177,Hauts-de-France,France
C004048,Customer_004048,Mainstream,CityC_163,Pays de la Loire,France
C004049,Customer_004049,Mainstream,CityC_001,Centre-Val de Loire,France
C004050,Customer_004050,Budget,CityC_090,Hauts-de-France,France
C004051,Customer_004051,Mainstream,CityC_146,Auvergne-Rhône-Alpes,France
C004052,Customer_004052,Budget,CityC_119,Centre-Val de Loire,France
C004053,Customer_004053,Budget,CityC_024,Auvergne-Rhône-Alpes,France
C004054,Customer_004054,Mainstream,CityC_048,Nouvelle-Aquitaine,France
C004055,Customer_004055,Mainstream,CityC_006,Provence-Alpes-Côte d’Azur,France
C004056,Customer_004056,Mainstream,CityC_056,Nouvelle-Aquitaine,France
C004057,Customer_004057,Mainstream,CityC_021,Bourgogne-Franche-Comté,France
C004058,Customer_004058,Premium,CityC_079,Centre-Val de Loire,France
C004059,Customer_004059,Mainstream,CityC_049,Bourgogne-Franche-Comté,France
C004060,Customer_004060,Mainstream,CityC_034,Centre-Val de Loire,France
C004061,Customer_004061,Budget,CityC_181,Hauts-de-France,France
C004062,Customer_004062,Budget,CityC_036,Hauts-de-France,France
C004063,Customer_004063,Mainstream,CityC_058,Normandie,France
C004064,Customer_004064,Budget,CityC_052,Occitanie,France
C004065,Customer_004065,Premium,CityC_067,Nouvelle-Aquitaine,France
C004066,Customer_004066,Mainstream,CityC_024,Centre-Val de Loire,France
C004067,Customer_004067,Mainstream,CityC_094,Bretagne,France
C004068,Customer_004068,Mainstream,CityC_134,Provence-Alpes-Côte d’Azur,France
C004069,Customer_004069,Mainstream,CityC_176,Bretagne,France
C004070,Customer_004070,Budget,CityC_150,Nouvelle-Aquitaine,France
C004071,Customer_004071,Budget,CityC_146,Grand Est,France
C004072,Customer_004072,Premium,CityC_112,Occitanie,France
C004073,Customer_004073,Mainstream,CityC_175,Provence-Alpes-Côte d’Azur,France
C004074,Customer_004074,Budget,CityC_180,Hauts-de-France,France
C004075,Customer_004075,Mainstream,CityC_191,Pays de la Loire,France
C004076,Customer_004076,Budget,CityC_198,Hauts-de-France,France
C004077,Customer_004077,Budget,CityC_120,Occitanie,France
C004078,Customer_004078,Budget,CityC_030,Hauts-de-France,France
C004079,Customer_004079,Mainstream,CityC_048,Pays de la Loire,France
C004080,Customer_004080,Budget,CityC_151,Bretagne,France
C004081,Customer_004081,Mainstream,CityC_097,Provence-Alpes-Côte d’Azur,France
C004082,Customer_004082,Mainstream,CityC_009,Bourgogne-Franche-Comté,France
C004083,Customer_004083,Mainstream,CityC_162,Provence-Alpes-Côte d’Azur,France
C004084,Customer_004084,Premium,CityC_003,Provence-Alpes-Côte d’Azur,France
C004085,Customer_004085,Mainstream,CityC_086,Nouvelle-Aquitaine,France
C004086,Customer_004086,Mainstream,CityC_026,Provence-Alpes-Côte d’Azur,France
C004087,Customer_004087,Premium,CityC_079,Nouvelle-Aquitaine,France
C004088,Customer_004088,Mainstream,CityC_048,Nouvelle-Aquitaine,France
C004089,Customer_004089,Mainstream,CityC_158,Île-de-France,France
C004090,Customer_004090,Mainstream,CityC_178,Bretagne,France
C004091,Customer_004091,Mainstream,CityC_122,Grand Est,France
C004092,Customer_004092,Budget,CityC_096,Occitanie,France
C004093,Customer_004093,Mainstream,CityC_174,Normandie,France
C004094,Customer_004094,Mainstream,CityC_060,Grand Est,France
C004095,Customer_004095,Budget,CityC_110,Pays de la Loire,France
C004096,Customer_004096,Premium,CityC_103,Hauts-de-France,France
C004097,Customer_004097,Budget,CityC_132,Normandie,France
C004098,Customer_004098,Premium,CityC_153,Nouvelle-Aquitaine,France
C004099,Customer_004099,Premium,CityC_051,Centre-Val de Loire,France
C004100,Customer_004100,Mainstream,CityC_034,Normandie,France
C004101,Customer_004101,Mainstream,CityC_014,Bourgogne-Franche-Comté,France
C004102,Customer_004102,Mainstream,CityC_197,Auvergne-Rhône-Alpes,France
C004103,Customer_004103,Mainstream,CityC_118,Nouvelle-Aquitaine,France
C004104,Customer_004104,Budget,CityC_001,Grand Est,France
C004105,Customer_004105,Budget,CityC_045,Bourgogne-Franche-Comté,France
C004106,Customer_004106,Mainstream,CityC_048,Hauts-de-France,France
C004107,Customer_004107,Premium,CityC_112,Occitanie,France
C004108,Customer_004108,Mainstream,CityC_040,Auvergne-Rhône-Alpes,France
C004109,Customer_004109,Mainstream,CityC_199,Bourgogne-Franche-Comté,France
C004110,Customer_004110,Budget,CityC_041,Provence-Alpes-Côte d’Azur,France
C004111,Customer_004111,Budget,CityC_141,Provence-Alpes-Côte d’Azur,France
C004112,Customer_004112,Mainstream,CityC_055,Bourgogne-Franche-Comté,France
C004113,Customer_004113,Mainstream,CityC_119,Bretagne,France
C004114,Customer_004114,Budget,CityC_025,Centre-Val de Loire,France
C004115,Customer_004115,Budget,CityC_196,Grand Est,France
C004116,Customer_004116,Mainstream,CityC_084,Nouvelle-Aquitaine,France
C004117,Customer_004117,Mainstream,CityC_187,Hauts-de-France,France
C004118,Customer_004118,Mainstream,CityC_137,Grand Est,France
C004119,Customer_004119,Mainstream,CityC_172,Auvergne-Rhône-Alpes,France
C004120,Customer_004120,Premium,CityC_007,Centre-Val de Loire,France
C004121,Customer_004121,Premium,CityC_046,Occitanie,France
C004122,Customer_004122,Mainstream,CityC_088,Occitanie,France
C004123,Customer_004123,Mainstream,CityC_157,Pays de la Loire,France
C004124,Customer_004124,Mainstream,CityC_020,Normandie,France
C004125,Customer_004125,Budget,CityC_128,Bourgogne-Franche-Comté,France
C004126,Customer_004126,Budget,CityC_078,Occitanie,France
C004127,Customer_004127,Budget,CityC_099,Grand Est,France
C004128,Customer_004128,Budget,CityC_039,Bourgogne-Franche-Comté,France
C004129,Customer_004129,Mainstream,CityC_173,Hauts-de-France,France
C004130,Customer_004130,Budget,CityC_108,Bretagne,France
C004131,Customer_004131,Budget,CityC_175,Nouvelle-Aquitaine,France
C004132,Customer_004132,Mainstream,CityC_120,Pays de la Loire,France
C004133,Customer_004133,Mainstream,CityC_188,Auvergne-Rhône-Alpes,France
C004134,Customer_004134,Mainstream,CityC_104,Auvergne-Rhône-Alpes,France
C004135,Customer_004135,Budget,CityC_033,Île-de-France,France
C004136,Customer_004136,Mainstream,CityC_176,Normandie,France
C004137,Customer_004137,Budget,CityC_168,Bretagne,France
C004138,Customer_004138,Mainstream,CityC_198,Bourgogne-Franche-Comté,France
C004139,Customer_004139,Mainstream,CityC_067,Île-de-France,France
C004140,Customer_004140,Mainstream,CityC_155,Centre-Val de Loire,France
C004141,Customer_004141,Mainstream,CityC_200,Bretagne,France
C004142,Customer_004142,Mainstream,CityC_137,Bretagne,France
C004143,Customer_004143,Budget,CityC_046,Provence-Alpes-Côte d’Azur,France
C004144,Customer_004144,Mainstream,CityC_099,Grand Est,France
C004145,Customer_004145,Budget,CityC_002,Bourgogne-Franche-Comté,France
C004146,Customer_004146,Premium,CityC_182,Provence-Alpes-Côte d’Azur,France
C004147,Customer_004147,Budget,CityC_132,Normandie,France
C004148,Customer_004148,Mainstream,CityC_117,Normandie,France
C004149,Customer_004149,Budget,CityC_073,Grand Est,France
C004150,Customer_004150,Budget,CityC_126,Île-de-France,France
C004151,Customer_004151,Mainstream,CityC_154,Bretagne,France
C004152,Customer_004152,Mainstream,CityC_109,Bourgogne-Franche-Comté,France
C004153,Customer_004153,Mainstream,CityC_197,Provence-Alpes-Côte d’Azur,France
C004154,Customer_004154,Mainstream,CityC_046,Île-de-France,France
C004155,Customer_004155,Mainstream,CityC_005,Hauts-de-France,France
C004156,Customer_004156,Mainstream,CityC_163,Bretagne,France
C004157,Customer_004157,Mainstream,CityC_092,Île-de-France,France
C004158,Customer_004158,Budget,CityC_190,Centre-Val de Loire,France
C004159,Customer_004159,Budget,CityC_022,Grand Est,France
C004160,Customer_004160,Budget,CityC_187,Pays de la Loire,France
C004161,Customer_004161,Mainstream,CityC_111,Nouvelle-Aquitaine,France
C004162,Customer_004162,Mainstream,CityC_118,Hauts-de-France,France
C004163,Customer_004163,Mainstream,CityC_188,Centre-Val de Loire,France
C004164,Customer_004164,Mainstream,CityC_011,Pays de la Loire,France
C004165,Customer_004165,Mainstream,CityC_010,Auvergne-Rhône-Alpes,France
C004166,Customer_004166,Mainstream,CityC_186,Nouvelle-Aquitaine,France
C004167,Customer_004167,Mainstream,CityC_026,Bourgogne-Franche-Comté,France
C004168,Customer_004168,Mainstream,CityC_186,Grand Est,France
C004169,Customer_004169,Mainstream,CityC_164,Auvergne-Rhône-Alpes,France
C004170,Customer_004170,Mainstream,CityC_103,Centre-Val de Loire,France
C004171,Customer_004171,Budget,CityC_192,Île-de-France,France
C004172,Customer_004172,Mainstream,CityC_191,Hauts-de-France,France
C004173,Customer_004173,Mainstream,CityC_111,Auvergne-Rhône-Alpes,France
C004174,Customer_004174,Mainstream,CityC_147,Auvergne-Rhône-Alpes,France
C004175,Customer_004175,Premium,CityC_158,Hauts-de-France,France
C004176,Customer_004176,Mainstream,CityC_063,Pays de la Loire,France
C004177,Customer_004177,Mainstream,CityC_096,Centre-Val de Loire,France
C004178,Customer_004178,Mainstream,CityC_195,Normandie,France
C004179,Customer_004179,Budget,CityC_177,Grand Est,France
C004180,Customer_004180,Budget,CityC_172,Nouvelle-Aquitaine,France
C004181,Customer_004181,Mainstream,CityC_047,Île-de-France,France
C004182,Customer_004182,Budget,CityC_002,Bourgogne-Franche-Comté,France
C004183,Customer_004183,Budget,CityC_107,Grand Est,France
C004184,Customer_004184,Budget,CityC_069,Bourgogne-Franche-Comté,France
C004185,Customer_004185,Mainstream,CityC_163,Bretagne,France
C004186,Customer_004186,Budget,CityC_058,Provence-Alpes-Côte d’Azur,France
C004187,Customer_004187,Mainstream,CityC_057,Île-de-France,France
C004188,Customer_004188,Mainstream,CityC_187,Auvergne-Rhône-Alpes,France
C004189,Customer_004189,Mainstream,CityC_118,Centre-Val de Loire,France
C004190,Customer_004190,Mainstream,CityC_153,Normandie,France
C004191,Customer_004191,Mainstream,CityC_122,Provence-Alpes-Côte d’Azur,France
C004192,Customer_004192,Budget,CityC_088,Pays de la Loire,France
C004193,Customer_004193,Mainstream,CityC_114,Provence-Alpes-Côte d’Azur,France
C004194,Customer_004194,Mainstream,CityC_191,Nouvelle-Aquitaine,France
C004195,Customer_004195,Budget,CityC_179,Bretagne,France
C004196,Customer_004196,Mainstream,CityC_066,Nouvelle-Aquitaine,France
C004197,Customer_004197,Budget,CityC_147,Grand Est,France
C004198,Customer_004198,Mainstream,CityC_144,Auvergne-Rhône-Alpes,France
C004199,Customer_004199,Budget,CityC_192,Provence-Alpes-Côte d’Azur,France
C004200,Customer_004200,Mainstream,CityC_075,Pays de la Loire,France
C004201,Customer_004201,Mainstream,CityC_120,Provence-Alpes-Côte d’Azur,France
C004202,Customer_004202,Budget,CityC_150,Île-de-France,France
C004203,Customer_004203,Mainstream,CityC_145,Nouvelle-Aquitaine,France
C004204,Customer_004204,Mainstream,CityC_196,Grand Est,France
C004205,Customer_004205,Mainstream,CityC_073,Île-de-France,France
C004206,Customer_004206,Mainstream,CityC_061,Pays de la Loire,France
C004207,Customer_004207,Premium,CityC_034,Grand Est,France
C004208,Customer_004208,Mainstream,CityC_032,Grand Est,France
C004209,Customer_004209,Mainstream,CityC_055,Auvergne-Rhône-Alpes,France
C004210,Customer_004210,Mainstream,CityC_046,Auvergne-Rhône-Alpes,France
C004211,Customer_004211,Mainstream,CityC_189,Nouvelle-Aquitaine,France
C004212,Customer_004212,Mainstream,CityC_091,Grand Est,France
C004213,Customer_004213,Mainstream,CityC_154,Occitanie,France
C004214,Customer_004214,Mainstream,CityC_093,Hauts-de-France,France
C004215,Customer_004215,Budget,CityC_176,Bourgogne-Franche-Comté,France
C004216,Customer_004216,Mainstream,CityC_082,Bourgogne-Franche-Comté,France
C004217,Customer_004217,Mainstream,CityC_101,Pays de la Loire,France
C004218,Customer_004218,Premium,CityC_127,Occitanie,France
C004219,Customer_004219,Budget,CityC_116,Bretagne,France
C004220,Customer_004220,Premium,CityC_046,Nouvelle-Aquitaine,France
C004221,Customer_004221,Budget,CityC_137,Grand Est,France
C004222,Customer_004222,Mainstream,CityC_168,Provence-Alpes-Côte d’Azur,France
C004223,Customer_004223,Mainstream,CityC_026,Nouvelle-Aquitaine,France
C004224,Customer_004224,Mainstream,CityC_108,Grand Est,France
C004225,Customer_004225,Mainstream,CityC_163,Grand Est,France
C004226,Customer_004226,Mainstream,CityC_036,Île-de-France,France
C004227,Customer_004227,Mainstream,CityC_021,Normandie,France
C004228,Customer_004228,Mainstream,CityC_105,Normandie,France
C004229,Customer_004229,Mainstream,CityC_064,Île-de-France,France
C004230,Customer_004230,Mainstream,CityC_121,Nouvelle-Aquitaine,France
C004231,Customer_004231,Budget,CityC_095,Bourgogne-Franche-Comté,France
C004232,Customer_004232,Mainstream,CityC_168,Île-de-France,France
C004233,Customer_004233,Mainstream,CityC_050,Grand Est,France
C004234,Customer_004234,Mainstream,CityC_186,Nouvelle-Aquitaine,France
C004235,Customer_004235,Budget,CityC_183,Occitanie,France
C004236,Customer_004236,Mainstream,CityC_076,Occitanie,France
C004237,Customer_004237,Premium,CityC_053,Auvergne-Rhône-Alpes,France
C004238,Customer_004238,Mainstream,CityC_063,Normandie,France
C004239,Customer_004239,Mainstream,CityC_062,Bourgogne-Franche-Comté,France
C004240,Customer_004240,Premium,CityC_129,Nouvelle-Aquitaine,France
C004241,Customer_004241,Budget,CityC_155,Bourgogne-Franche-Comté,France
C004242,Customer_004242,Premium,CityC_041,Provence-Alpes-Côte d’Azur,France
C004243,Customer_004243,Mainstream,CityC_018,Occitanie,France
C004244,Customer_004244,Mainstream,CityC_175,Île-de-France,France
C004245,Customer_004245,Mainstream,CityC_134,Bourgogne-Franche-Comté,France
C004246,Customer_004246,Premium,CityC_019,Bretagne,France
C004247,Customer_004247,Premium,CityC_184,Grand Est,France
C004248,Customer_004248,Budget,CityC_199,Pays de la Loire,France
C004249,Customer_004249,Mainstream,CityC_137,Normandie,France
C004250,Customer_004250,Budget,CityC_124,Centre-Val de Loire,France
C004251,Customer_004251,Budget,CityC_102,Centre-Val de Loire,France
C004252,Customer_004252,Mainstream,CityC_094,Centre-Val de Loire,France
C004253,Customer_004253,Mainstream,CityC_131,Grand Est,France
C004254,Customer_004254,Mainstream,CityC_110,Bourgogne-Franche-Comté,France
C004255,Customer_004255,Budget,CityC_068,Auvergne-Rhône-Alpes,France
C004256,Customer_004256,Mainstream,CityC_029,Normandie,France
C004257,Customer_004257,Budget,CityC_106,Centre-Val de Loire,France
C004258,Customer_004258,Mainstream,CityC_063,Bourgogne-Franche-Comté,France
C004259,Customer_004259,Budget,CityC_025,Bretagne,France
C004260,Customer_004260,Mainstream,CityC_019,Provence-Alpes-Côte d’Azur,France
C004261,Customer_004261,Premium,CityC_126,Bretagne,France
C004262,Customer_004262,Mainstream,CityC_088,Occitanie,France
C004263,Customer_004263,Mainstream,CityC_085,Hauts-de-France,France
C004264,Customer_004264,Mainstream,CityC_146,Bretagne,France
C004265,Customer_004265,Mainstream,CityC_195,Hauts-de-France,France
C004266,Customer_004266,Budget,CityC_074,Nouvelle-Aquitaine,France
C004267,Customer_004267,Budget,CityC_095,Île-de-France,France
C004268,Customer_004268,Mainstream,CityC_075,Normandie,France
C004269,Customer_004269,Premium,CityC_041,Hauts-de-France,France
C004270,Customer_004270,Mainstream,CityC_122,Normandie,France
C004271,Customer_004271,Mainstream,CityC_076,Centre-Val de Loire,France
C004272,Customer_004272,Mainstream,CityC_178,Nouvelle-Aquitaine,France
C004273,Customer_004273,Budget,CityC_075,Nouvelle-Aquitaine,France
C004274,Customer_004274,Budget,CityC_059,Grand Est,France
C004275,Customer_004275,Premium,CityC_150,Île-de-France,France
C004276,Customer_004276,Budget,CityC_004,Hauts-de-France,France
C004277,Customer_004277,Mainstream,CityC_131,Hauts-de-France,France
C004278,Customer_004278,Premium,CityC_133,Centre-Val de Loire,France
C004279,Customer_004279,Mainstream,CityC_044,Grand Est,France
C004280,Customer_004280,Mainstream,CityC_151,Provence-Alpes-Côte d’Azur,France
C004281,Customer_004281,Mainstream,CityC_096,Pays de la Loire,France
C004282,Customer_004282,Premium,CityC_125,Grand Est,France
C004283,Customer_004283,Budget,CityC_135,Bourgogne-Franche-Comté,France
C004284,Customer_004284,Budget,CityC_098,Bretagne,France
C004285,Customer_004285,Mainstream,CityC_017,Île-de-France,France
C004286,Customer_004286,Budget,CityC_053,Provence-Alpes-Côte d’Azur,France
C004287,Customer_004287,Budget,CityC_156,Occitanie,France
C004288,Customer_004288,Mainstream,CityC_167,Centre-Val de Loire,France
C004289,Customer_004289,Mainstream,CityC_118,Occitanie,France
C004290,Customer_004290,Premium,CityC_004,Normandie,France
C004291,Customer_004291,Mainstream,CityC_135,Centre-Val de Loire,France
C004292,Customer_004292,Mainstream,CityC_094,Occitanie,France
C004293,Customer_004293,Budget,CityC_161,Bourgogne-Franche-Comté,France
C004294,Customer_004294,Premium,CityC_130,Auvergne-Rhône-Alpes,France
C004295,Customer_004295,Budget,CityC_137,Auvergne-Rhône-Alpes,France
C004296,Customer_004296,Mainstream,CityC_021,Centre-Val de Loire,France
C004297,Customer_004297,Mainstream,CityC_134,Île-de-France,France
C004298,Customer_004298,Budget,CityC_190,Occitanie,France
C004299,Customer_004299,Mainstream,CityC_167,Nouvelle-Aquitaine,France
C004300,Customer_004300,Budget,CityC_184,Occitanie,France
C004301,Customer_004301,Budget,CityC_156,Bretagne,France
C004302,Customer_004302,Mainstream,CityC_024,Hauts-de-France,France
C004303,Customer_004303,Budget,CityC_017,Centre-Val de Loire,France
C004304,Customer_004304,Mainstream,CityC_016,Nouvelle-Aquitaine,France
C004305,Customer_004305,Budget,CityC_150,Occitanie,France
C004306,Customer_004306,Mainstream,CityC_026,Normandie,France
C004307,Customer_004307,Premium,CityC_014,Pays de la Loire,France
C004308,Customer_004308,Mainstream,CityC_019,Provence-Alpes-Côte d’Azur,France
C004309,Customer_004309,Mainstream,CityC_114,Occitanie,France
C004310,Customer_004310,Mainstream,CityC_026,Auvergne-Rhône-Alpes,France
C004311,Customer_004311,Mainstream,CityC_154,Pays de la Loire,France
C004312,Customer_004312,Budget,CityC_003,Bretagne,France
C004313,Customer_004313,Mainstream,CityC_029,Normandie,France
C004314,Customer_004314,Premium,CityC_200,Centre-Val de Loire,France
C004315,Customer_004315,Budget,CityC_163,Bourgogne-Franche-Comté,France
C004316,Customer_004316,Mainstream,CityC_001,Normandie,France
C004317,Customer_004317,Mainstream,CityC_154,Hauts-de-France,France
C004318,Customer_004318,Mainstream,CityC_046,Hauts-de-France,France
C004319,Customer_004319,Mainstream,CityC_132,Provence-Alpes-Côte d’Azur,France
C004320,Customer_004320,Premium,CityC_077,Hauts-de-France,France
C004321,Customer_004321,Premium,CityC_064,Hauts-de-France,France
C004322,Customer_004322,Budget,CityC_144,Provence-Alpes-Côte d’Azur,France
C004323,Customer_004323,Mainstream,CityC_113,Pays de la Loire,France
C004324,Customer_004324,Premium,CityC_047,Auvergne-Rhône-Alpes,France
C004325,Customer_004325,Budget,CityC_131,Bretagne,France
C004326,Customer_004326,Mainstream,CityC_046,Bretagne,France
C004327,Customer_004327,Mainstream,CityC_173,Auvergne-Rhône-Alpes,France
C004328,Customer_004328,Budget,CityC_114,Hauts-de-France,France
C004329,Customer_004329,Mainstream,CityC_138,Provence-Alpes-Côte d’Azur,France
C004330,Customer_004330,Budget,CityC_028,Nouvelle-Aquitaine,France
C004331,Customer_004331,Budget,CityC_129,Occitanie,France
C004332,Customer_004332,Mainstream,CityC_136,Hauts-de-France,France
C004333,Customer_004333,Budget,CityC_077,Bretagne,France
C004334,Customer_004334,Budget,CityC_173,Normandie,France
C004335,Customer_004335,Mainstream,CityC_050,Nouvelle-Aquitaine,France
C004336,Customer_004336,Mainstream,CityC_041,Grand Est,France
C004337,Customer_004337,Mainstream,CityC_084,Normandie,France
C004338,Customer_004338,Premium,CityC_168,Pays de la Loire,France
C004339,Customer_004339,Mainstream,CityC_200,Normandie,France
C004340,Customer_004340,Budget,CityC_068,Centre-Val de Loire,France
C004341,Customer_004341,Premium,CityC_078,Bretagne,France
C004342,Customer_004342,Budget,CityC_086,Provence-Alpes-Côte d’Azur,France
C004343,Customer_004343,Mainstream,CityC_191,Centre-Val de Loire,France
C004344,Customer_004344,Mainstream,CityC_109,Provence-Alpes-Côte d’Azur,France
C004345,Customer_004345,Mainstream,CityC_107,Normandie,France
C004346,Customer_004346,Mainstream,CityC_104,Île-de-France,France
C004347,Customer_004347,Premium,CityC_091,Île-de-France,France
C004348,Customer_004348,Mainstream,CityC_117,Bourgogne-Franche-Comté,France
C004349,Customer_004349,Budget,CityC_181,Hauts-de-France,France
C004350,Customer_004350,Budget,CityC_184,Occitanie,France
C004351,Customer_004351,Budget,CityC_096,Hauts-de-France,France
C004352,Customer_004352,Mainstream,CityC_098,Île-de-France,France
C004353,Customer_004353,Mainstream,CityC_190,Provence-Alpes-Côte d’Azur,France
